,time_index,service,rate,error_rate,duration
485,44,Customer DB,882,0.0030933203699224122,0.06545410284356766
486,44,Order DB,871,0.015512244369897179,0.17964247718242352
487,44,Shipping Cost Service,931,0.013728700387177068,0.314068200473461
488,44,Caching Service,919,0.01686990593957277,2.1820932857904594
489,44,Product Service,882,0.03336638993905228,2.340021541793029
490,44,Auth Service,882,0.003774975353251152,0.2545008260610829
491,44,Order Service,871,0.015512244369897179,0.7669285370720399
492,44,API,882,0.051953460308320154,3.8641013314200263
493,44,www,882,0.051953460308320154,4.056753889343565
494,44,Website,882,0.051953460308320154,4.539044549956016
495,45,Product DB,901,0.004897969803290165,0.4317476157686591
496,45,Customer DB,951,0.0007199975353305619,0.11397634632834806
497,45,Order DB,861,0.004515931051249953,0.06691721246475668
498,45,Shipping Cost Service,921,0.016339127730316615,0.21300824896963122
499,45,Caching Service,901,0.095071647273804,2.1341571297089588
500,45,Product Service,951,0.11049828770307979,2.386920727396348
501,45,Auth Service,951,0.010944006209335354,0.29834930933353415
502,45,Order Service,861,0.005781851377570664,0.5907208843113977
503,45,API,951,0.12531968200676147,3.891813802155588
504,45,www,951,0.12531968200676147,3.9997309456196612
505,45,Website,951,0.12531968200676147,4.096226505308112
506,46,Product DB,909,0.017292114944439784,0.4078135507093972
507,46,Customer DB,915,0.0004702266839954585,0.04664673326961167
508,46,Order DB,936,0.005853661882812756,0.183682518184526
509,46,Shipping Cost Service,900,0.01454051720025794,0.4636490291500366
510,46,Caching Service,909,0.044766763950870196,2.1482090110104712
511,46,Product Service,915,0.059098994153293005,2.5199960173136877
512,46,Auth Service,915,0.0025243882746627056,0.17068170954083842
513,46,Order Service,936,0.005853661882812756,0.7983531857798128
514,46,API,915,0.06696800635891309,4.144873648947606
515,46,www,915,0.06696800635891309,4.288206183408849
516,46,Website,915,0.06696800635891309,4.769013414496371
517,47,Product DB,868,0.004928763885099466,0.1087532111736652
518,47,Customer DB,945,0.007130176848638279,0.08496068264570136
519,47,Order DB,829,0.018334423105718037,0.3061588658903738
520,47,Shipping Cost Service,913,0.004614216276194423,0.2928100899574664
521,47,Caching Service,868,0.0587132175448958,2.1988242363443256
522,47,Product Service,945,0.06973709105850234,2.3239809770174475
523,47,Auth Service,945,0.01838973267605846,0.30313662131037555
524,47,Order Service,829,0.028737469873664503,1.0686847215696227
525,47,API,945,0.11308615947049117,4.251780370353647
526,47,www,945,0.11308615947049117,4.4819634415415575
527,47,Website,945,0.11308615947049117,4.555603561761251
528,48,Product DB,892,0.005586134986144815,0.1105593504170177
529,48,Customer DB,858,0.0007543211794641324,0.1829352703174223
530,48,Order DB,892,0.02748421046452602,0.444529557484095
531,48,Shipping Cost Service,911,0.004070839533131935,0.30540875829078407
532,48,Caching Service,892,0.005586134986144815,2.376982667680199
533,48,Product Service,858,0.01408257867218873,2.7745340431978227
534,48,Auth Service,858,0.005505021471677909,0.384846754921928
535,48,Order Service,892,0.02748421046452602,1.0171687490973147
536,48,API,858,0.04645806669618857,5.013302356473385
537,48,www,858,0.04645806669618857,5.034433609987251
538,48,Website,858,0.04645806669618857,5.192602776664945
539,49,Product DB,871,0.019519630459504778,0.11380079071850013
540,49,Customer DB,889,0.012976586791995315,0.039090801898956945
541,49,Order DB,940,0.002126520489140111,0.062528614741337
542,49,Shipping Cost Service,912,0.005417456195752169,0.5828317339872066
543,49,Caching Service,871,0.019519630459504778,2.2343433264349937
544,49,Product Service,889,0.03748570066674739,2.5703042035757098
545,49,Auth Service,889,0.012976586791995315,0.2409272218591762
546,49,Order Service,940,0.005547367473464852,0.7641132822754311
547,49,API,889,0.055245984073691856,4.091965412443315
548,49,www,889,0.055245984073691856,4.34076906301865
549,49,Website,889,0.055245984073691856,4.394275750416826
550,50,Product DB,932,0.008530962092523492,0.1505194571281224
551,50,Customer DB,866,0.014631307364210604,0.011090477479707454
552,50,Order DB,881,0.0251293431258594,0.026344821107053815
553,50,Shipping Cost Service,879,0.004881273044557336,0.24255843238129496
554,50,Caching Service,932,0.15740709868211042,2.1058219148265276
555,50,Product Service,866,0.17378808293621573,2.244364907037829
556,50,Auth Service,866,0.0482615122306705,0.2901959780298292
557,50,Order Service,881,0.0251293431258594,0.8518580622399068
558,50,API,866,0.23342246886337736,4.316559440162429
559,50,www,866,0.23342246886337736,4.3178807816470135
560,50,Website,866,0.23342246886337736,4.444779365893445
561,51,Product DB,952,0.004038710930698019,0.03382673100427205
562,51,Customer DB,930,0.034295419522628656,0.19401572407287804
563,51,Order DB,909,4.654280810864054e-05,0.24395112904961996
564,51,Shipping Cost Service,908,0.0019736600938074183,0.14832014930876047
565,51,Caching Service,952,0.0668064286926406,2.1327021075297394
566,51,Product Service,930,0.10058933508722434,2.3041767338847112
567,51,Auth Service,930,0.034295419522628656,0.5603139625713094
568,51,Order Service,909,0.006210896890434565,0.8683193062441747
569,51,API,930,0.13682956881394803,4.283603797051037
570,51,www,930,0.13682956881394803,4.3488692305436665
571,51,Website,930,0.13682956881394803,4.625695538486932
572,52,Product DB,910,0.00673808222398692,0.2584548785471078
573,52,Customer DB,875,0.003976734126231838,0.011984990012792419
574,52,Order DB,974,0.006716738998795663,0.3193531861272445
575,52,Shipping Cost Service,891,0.00953499691722733,0.21578309835553888
576,52,Caching Service,910,0.08786256990931474,2.210140268129835
577,52,Product Service,875,0.10015253897763521,2.44222980827753
578,52,Auth Service,875,0.00826341802782585,0.28889415688445397
579,52,Order Service,974,0.006716738998795663,1.0777267680541693
580,52,API,875,0.11358245081024387,4.585584778025978
581,52,www,875,0.11358245081024387,4.603225192636686
582,52,Website,875,0.11358245081024387,4.721422759680145
583,53,Product DB,870,0.008758029260057263,0.1198909419402646
584,53,Customer DB,895,0.0022837748636034766,0.02848769452196386
585,53,Order DB,896,0.008074519301546488,0.22697587298177366
586,53,Shipping Cost Service,858,0.011610159094878458,0.15492965049663684
587,53,Caching Service,870,0.008758029260057263,2.2218477691980705
588,53,Product Service,895,0.02250399696794414,2.5294534180955104
589,53,Auth Service,895,0.003989723891214265,0.24156214632676096
590,53,Order Service,896,0.008074519301546488,0.9520151362207383
591,53,API,895,0.03426525633447741,4.464273651637217
592,53,www,895,0.03426525633447741,4.492195999339982
593,53,Website,895,0.03426525633447741,4.92971791283054
594,54,Product DB,883,0.002343621186933127,0.02157649070338117
595,54,Customer DB,910,0.005471740415736133,0.16345420240677433
596,54,Order DB,884,0.0053097146868243674,0.06051116649712707
597,54,Shipping Cost Service,913,0.0010593177102421786,0.19369259859983645
598,54,Caching Service,883,0.09714317091134894,2.2293831875283225
599,54,Product Service,910,0.10303454810211654,2.525769308892758
600,54,Auth Service,910,0.00676419814892954,0.3753360729052144
601,54,Order Service,884,0.015528727698950855,0.6442106396256324
602,54,API,910,0.12293631570443087,4.238963823575992
603,54,www,910,0.12293631570443087,4.316727568861298
604,54,Website,910,0.12293631570443087,4.774336806997023
605,55,Product DB,894,0.013272941593541348,0.10185487273060317
606,55,Customer DB,920,0.0032499974533838375,0.48606303928279654
607,55,Order DB,882,0.015283699478765194,0.2107951926113446
608,55,Shipping Cost Service,880,0.013048138818675725,0.3798499547003741
609,55,Caching Service,894,0.09380508125719289,2.117459021554547
610,55,Product Service,920,0.10853594105145892,2.3990652737177154
611,55,Auth Service,920,0.0032499974533838375,0.8591656422481941
612,55,Order Service,882,0.015283699478765194,0.7560932360752445
613,55,API,920,0.12501378495709947,4.581298211187601
614,55,www,920,0.12501378495709947,4.652547724707303
615,55,Website,920,0.12501378495709947,4.7951427424761714
616,56,Product DB,839,0.011437632192043032,0.1667523958673499
617,56,Customer DB,945,0.0031694038474557964,0.014406039491375323
618,56,Order DB,945,0.006022455831875137,0.02888136373201173
619,56,Shipping Cost Service,892,0.009450739549195267,0.24514342500271494
620,56,Caching Service,839,0.011437632192043032,2.3132835176163935
621,56,Product Service,945,0.023883820413826196,2.5042338586002657
622,56,Auth Service,945,0.005882354089247852,0.43399862447148374
623,56,Order Service,945,0.006410544865111667,0.6813150029620982
624,56,API,945,0.035846309519641184,4.139677162437409
625,56,www,945,0.035846309519641184,4.457916605990395
626,56,Website,945,0.035846309519641184,4.592333585059071
627,57,Product DB,876,0.0047922547443189425,0.08923925157191992
628,57,Customer DB,846,0.0014473979167867637,0.0820642693318176
629,57,Order DB,880,0.0011396505627939355,0.18480686116781533
630,57,Shipping Cost Service,911,0.011808086784931844,0.1667869519734223
631,57,Caching Service,876,0.0047922547443189425,2.381575138821196
632,57,Product Service,846,0.01796720669080054,2.630603092039825
633,57,Auth Service,846,0.0040706686878019946,0.22215673254860244
634,57,Order Service,880,0.0017685669173707875,0.7096123342365632
635,57,API,846,0.02369445764337852,4.163288765268329
636,57,www,846,0.02369445764337852,4.171982725747094
637,57,Website,846,0.02369445764337852,4.36710892605433
638,58,Product DB,867,0.013138514184571766,0.054560732341735044
639,58,Customer DB,958,0.0022539566968822577,0.11709433041057407
640,58,Order DB,964,0.026545834271176676,0.4264607173573845
641,58,Shipping Cost Service,908,0.0053046387504846575,0.2868417460553707
642,58,Caching Service,867,0.1710896966412369,2.124188691140017
643,58,Product Service,958,0.17734518348174733,2.242649495065416
644,58,Auth Service,958,0.00935430610321094,0.2685306029092357
645,58,Order Service,964,0.026545834271176676,1.0965664222412497
646,58,API,958,0.20667432699124244,4.475019687226084
647,58,www,958,0.20667432699124244,4.532836435814172
648,58,Website,958,0.20667432699124244,4.60259804015278
649,59,Product DB,951,0.006497777721938836,0.05778174753840019
650,59,Customer DB,883,0.0067100964864330774,0.09904660168835003
651,59,Order DB,871,0.012121205526339135,0.033467295076390166
652,59,Shipping Cost Service,901,0.009420242657624589,0.20867498861691092
653,59,Caching Service,951,0.152066172647107,2.2439368152754255
654,59,Product Service,883,0.16569003433173957,2.3735728329948906
655,59,Auth Service,883,0.011149897037106398,0.39945350090399745
656,59,Order Service,871,0.027331257419313953,0.7744339558532388
657,59,API,883,0.19754099677709003,4.176668741503198
658,59,www,883,0.19754099677709003,4.1942327422292855
659,59,Website,883,0.19754099677709003,4.606158854702631
660,60,Product DB,893,0.04347900933992665,0.11518130909294655
661,60,Customer DB,908,0.011711519542520626,0.05043393373290868
662,60,Order DB,888,0.0037840593604332663,0.12829522000112442
663,60,Shipping Cost Service,894,0.0011678921418840477,0.2899114231637909
664,60,Caching Service,893,0.04347900933992665,2.2444633438548163
665,60,Product Service,908,0.05578535386859962,2.373217017431073
666,60,Auth Service,908,0.011711519542520626,0.3913181119728822
667,60,Order Service,888,0.0220487701613397,0.8252042846120278
668,60,API,908,0.08741849441282601,4.230986951825016
669,60,www,908,0.08741849441282601,4.2370482142861725
670,60,Website,908,0.08741849441282601,4.290579553096341
671,61,Product DB,903,0.00336081068728464,0.3578546958307683
672,61,Customer DB,905,0.0019566841165312206,0.055785822424328814
673,61,Order DB,880,0.007971395986410277,0.17938667655676577
674,61,Shipping Cost Service,894,0.03576674230927812,0.10936094237564493
675,61,Caching Service,903,0.12184380418853302,2.3184722871219323
676,61,Product Service,905,0.15490940775819972,2.7023024546552317
677,61,Auth Service,905,0.0019566841165312206,0.4313087057869287
678,61,Order Service,880,0.02762134259238259,0.8503515911627755
679,61,API,905,0.17985984589604231,4.713048692358566
680,61,www,905,0.17985984589604231,5.234273707040731
681,61,Website,905,0.17985984589604231,5.399967585482167
682,62,Product DB,932,0.010543274993401318,0.283258707305722
683,62,Customer DB,882,0.009078997484524445,0.09116272115238361
684,62,Order DB,956,0.01620107085341382,0.1278372534766238
685,62,Shipping Cost Service,908,0.0011226366676769922,0.36256067097584155
686,62,Caching Service,932,0.010543274993401318,2.603932607123183
687,62,Product Service,882,0.020627265557311425,2.7730139784123273
688,62,Auth Service,882,0.009078997484524445,0.3759825972300909
689,62,Order Service,956,0.03299032459501755,0.6614729992368332
690,62,API,882,0.061535471743970005,4.6226978033413095
691,62,www,882,0.061535471743970005,4.693320518523616
692,62,Website,882,0.061535471743970005,4.781612971624859
693,63,Product DB,924,0.03191454588894064,0.5368469655303344
694,63,Customer DB,861,0.00457394858676269,0.24595371331978183
695,63,Order DB,924,0.016317193541736,0.09187368627941418
696,63,Shipping Cost Service,960,0.035997012680799766,0.16815766312884312
697,63,Caching Service,924,0.03191454588894064,2.744183009883148
698,63,Product Service,861,0.07103130954773107,3.0539964529680628
699,63,Auth Service,861,0.012770737847527002,0.586072216214604
700,63,Order Service,924,0.016317193541736,0.8179000212035944
701,63,API,861,0.09785950616629646,5.132585609733103
702,63,www,861,0.09785950616629646,5.183668159898394
703,63,Website,861,0.09785950616629646,5.325460680916074
704,64,Product DB,903,0.018490116675524578,0.058359680502355286
705,64,Customer DB,827,0.004785106328268256,0.21867612676150328
706,64,Order DB,888,0.011725168602239969,0.051618762118138865
707,64,Shipping Cost Service,916,0.02663964517689308,0.2469790910908347
708,64,Caching Service,903,0.018490116675524578,2.2741145269020118
709,64,Product Service,827,0.049208704324667285,2.6396125378911797
710,64,Auth Service,827,0.021831818295486166,0.5583680379407614
711,64,Order Service,888,0.011725168602239969,0.7147151309031591
712,64,API,827,0.08087101015597675,4.658189455157909
713,64,www,827,0.08087101015597675,4.715601570388137
714,64,Website,827,0.08087101015597675,4.764540091888126
715,65,Product DB,923,0.020355346241113122,0.18076568589727873
716,65,Customer DB,894,0.000904661828964434,0.05201270375398666
717,65,Order DB,893,0.0015875214078211269,0.12465397461483647
718,65,Shipping Cost Service,881,0.024184284791019896,0.1743731101090098
719,65,Caching Service,923,0.020355346241113122,2.3476501255389444
720,65,Product Service,894,0.044912165412975824,2.506587327066858
721,65,Auth Service,894,0.0034286893497845485,0.5141481575333984
722,65,Order Service,893,0.0015875214078211269,0.6394735150570762
723,65,API,894,0.049697888627750486,4.474102133370141
724,65,www,894,0.049697888627750486,4.702355765265837
725,65,Website,894,0.049697888627750486,4.967615574971925
